    9.871712e+00     1.751593e-03
    9.918318e+00     1.794444e-03
    9.964925e+00     1.834849e-03
    1.001153e+01     1.872876e-03
    1.005814e+01     1.908592e-03
    1.010474e+01     1.942063e-03
    1.015135e+01     1.973360e-03
    1.019796e+01     2.002550e-03
    1.024456e+01     2.029707e-03
    1.029117e+01     2.054922e-03
    1.033778e+01     2.078292e-03
    1.038438e+01     2.099916e-03
    1.043099e+01     2.119894e-03
    1.047760e+01     2.138341e-03
    1.052420e+01     2.155377e-03
    1.057081e+01     2.171121e-03
    1.061742e+01     2.185691e-03
    1.066402e+01     2.198994e-03
    1.071063e+01     2.210949e-03
    1.075724e+01     2.221622e-03
    1.080384e+01     2.231070e-03
    1.085045e+01     2.239352e-03
    1.089706e+01     2.246522e-03
    1.094366e+01     2.252633e-03
    1.099027e+01     2.257738e-03
    1.103688e+01     2.261884e-03
    1.108348e+01     2.265119e-03
    1.113009e+01     2.267487e-03
    1.117670e+01     2.269033e-03
    1.122330e+01     2.269797e-03
    1.126991e+01     2.269820e-03
    1.131652e+01     2.269139e-03
    1.136312e+01     2.267791e-03
    1.140973e+01     2.265812e-03
    1.145634e+01     2.263233e-03
    1.150294e+01     2.260088e-03
    1.154955e+01     2.256407e-03
    1.159616e+01     2.252219e-03
    1.164276e+01     2.247552e-03
    1.168937e+01     2.242434e-03
    1.173598e+01     2.236888e-03
    1.178258e+01     2.230940e-03
    1.182919e+01     2.224612e-03
    1.187580e+01     2.217928e-03
    1.192240e+01     2.210909e-03
    1.196901e+01     2.203576e-03
    1.201562e+01     2.195946e-03
    1.206222e+01     2.188037e-03
    1.210883e+01     2.179864e-03
    1.215544e+01     2.171446e-03
    1.220204e+01     2.162798e-03
    1.224865e+01     2.153939e-03
    1.229526e+01     2.144884e-03
    1.234186e+01     2.135649e-03
    1.238847e+01     2.126245e-03
    1.243508e+01     2.116680e-03
    1.248168e+01     2.106965e-03
    1.252829e+01     2.097110e-03
    1.257489e+01     2.087124e-03
    1.262150e+01     2.077019e-03
    1.266811e+01     2.066802e-03
    1.271471e+01     2.056485e-03
    1.276132e+01     2.046077e-03
    1.280793e+01     2.035589e-03
    1.285453e+01     2.025029e-03
    1.290114e+01     2.014407e-03
    1.294775e+01     2.003729e-03
    1.299435e+01     1.993001e-03
    1.304096e+01     1.982227e-03
    1.308757e+01     1.971414e-03
    1.313417e+01     1.960566e-03
    1.318078e+01     1.949689e-03
    1.322739e+01     1.938788e-03
    1.327399e+01     1.927869e-03
    1.332060e+01     1.916935e-03
    1.336721e+01     1.905991e-03
    1.341381e+01     1.895040e-03
    1.346042e+01     1.884087e-03
    1.350703e+01     1.873135e-03
    1.355363e+01     1.862188e-03
    1.360024e+01     1.851249e-03
    1.364685e+01     1.840324e-03
    1.369345e+01     1.829413e-03
    1.374006e+01     1.818520e-03
    1.378667e+01     1.807647e-03
    1.383327e+01     1.796795e-03
    1.387988e+01     1.785967e-03
    1.392649e+01     1.775165e-03
    1.397309e+01     1.764391e-03
    1.401970e+01     1.753648e-03
    1.406631e+01     1.742937e-03
    1.411291e+01     1.732261e-03
    1.415952e+01     1.721621e-03
    1.420613e+01     1.711020e-03
    1.425273e+01     1.700460e-03
    1.429934e+01     1.689940e-03
    1.434595e+01     1.679462e-03
    1.439255e+01     1.669027e-03
    1.443916e+01     1.658634e-03
    1.448577e+01     1.648286e-03
    1.453237e+01     1.637982e-03
    1.457898e+01     1.627723e-03
    1.462559e+01     1.617511e-03
    1.467219e+01     1.607346e-03
    1.471880e+01     1.597229e-03
    1.476541e+01     1.587160e-03
    1.481201e+01     1.577140e-03
    1.485862e+01     1.567170e-03
    1.490523e+01     1.557251e-03
    1.495183e+01     1.547383e-03
    1.499844e+01     1.537568e-03
    1.504505e+01     1.527806e-03
    1.509165e+01     1.518097e-03
    1.513826e+01     1.508443e-03
    1.518486e+01     1.498844e-03
    1.523147e+01     1.489300e-03
    1.527808e+01     1.479811e-03
    1.532468e+01     1.470376e-03
    1.537129e+01     1.460995e-03
    1.541790e+01     1.451669e-03
    1.546450e+01     1.442397e-03
    1.551111e+01     1.433180e-03
    1.555772e+01     1.424016e-03
    1.560432e+01     1.414906e-03
    1.565093e+01     1.405850e-03
    1.569754e+01     1.396848e-03
    1.574414e+01     1.387899e-03
    1.579075e+01     1.379004e-03
    1.583736e+01     1.370162e-03
    1.588396e+01     1.361374e-03
    1.593057e+01     1.352638e-03
    1.597718e+01     1.343956e-03
    1.602378e+01     1.335326e-03
    1.607039e+01     1.326749e-03
    1.611700e+01     1.318225e-03
    1.616360e+01     1.309754e-03
    1.621021e+01     1.301335e-03
    1.625682e+01     1.292968e-03
    1.630342e+01     1.284654e-03
    1.635003e+01     1.276392e-03
    1.639664e+01     1.268181e-03
    1.644324e+01     1.260023e-03
    1.648985e+01     1.251917e-03
    1.653646e+01     1.243862e-03
    1.658306e+01     1.235858e-03
    1.662967e+01     1.227907e-03
    1.667628e+01     1.220006e-03
    1.672288e+01     1.212157e-03
    1.676949e+01     1.204359e-03
    1.681610e+01     1.196612e-03
    1.686270e+01     1.188916e-03
    1.690931e+01     1.181270e-03
    1.695592e+01     1.173675e-03
    1.700252e+01     1.166131e-03
    1.704913e+01     1.158638e-03
    1.709574e+01     1.151194e-03
    1.714234e+01     1.143801e-03
    1.718895e+01     1.136457e-03
    1.723556e+01     1.129162e-03
    1.728216e+01     1.121917e-03
    1.732877e+01     1.114721e-03
    1.737538e+01     1.107573e-03
    1.742198e+01     1.100473e-03
    1.746859e+01     1.093422e-03
    1.751520e+01     1.086419e-03
    1.756180e+01     1.079463e-03
    1.760841e+01     1.072554e-03
    1.765502e+01     1.065693e-03
    1.770162e+01     1.058878e-03
    1.774823e+01     1.052110e-03
    1.779483e+01     1.045388e-03
    1.784144e+01     1.038712e-03
    1.788805e+01     1.032082e-03
    1.793465e+01     1.025497e-03
    1.798126e+01     1.018957e-03
    1.802787e+01     1.012463e-03
    1.807447e+01     1.006013e-03
    1.812108e+01     9.996075e-04
    1.816769e+01     9.932461e-04
    1.821429e+01     9.869287e-04
    1.826090e+01     9.806549e-04
    1.830751e+01     9.744245e-04
    1.835411e+01     9.682371e-04
    1.840072e+01     9.620927e-04
    1.844733e+01     9.559907e-04
    1.849393e+01     9.499311e-04
    1.854054e+01     9.439136e-04
    1.858715e+01     9.379378e-04
    1.863375e+01     9.320036e-04
    1.868036e+01     9.261106e-04
    1.872697e+01     9.202586e-04
    1.877357e+01     9.144474e-04
    1.882018e+01     9.086766e-04
    1.886679e+01     9.029460e-04
    1.891339e+01     8.972554e-04
    1.896000e+01     8.916045e-04
    1.900661e+01     8.859930e-04
    1.905321e+01     8.804208e-04
    1.909982e+01     8.748875e-04
    1.914643e+01     8.693931e-04
    1.919303e+01     8.639372e-04
    1.923964e+01     8.585196e-04
    1.928625e+01     8.531402e-04
    1.933285e+01     8.477986e-04
    1.937946e+01     8.424946e-04
    1.942607e+01     8.372280e-04
    1.947267e+01     8.319987e-04
    1.951928e+01     8.268063e-04
    1.956589e+01     8.216506e-04
    1.961249e+01     8.165314e-04
    1.965910e+01     8.114485e-04
    1.970571e+01     8.064016e-04
    1.975231e+01     8.013905e-04
    1.979892e+01     7.964150e-04
    1.984553e+01     7.914749e-04
    1.989213e+01     7.865699e-04
    1.993874e+01     7.816998e-04
    1.998535e+01     7.768644e-04
    2.003195e+01     7.720634e-04
    2.007856e+01     7.672966e-04
    2.012517e+01     7.625639e-04
